200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
200,0,0.0,200,100.0
